,time,count
1695,2012-03-07,4
837,2012-03-08,5
4156,2012-03-09,1
128,2012-03-10,9
1690,2012-03-11,4
4155,2012-03-12,1
1686,2012-03-14,4
4154,2012-03-15,1
2841,2012-03-16,3
1683,2012-03-17,4
840,2012-03-19,5
842,2012-03-20,5
3220,2012-03-21,2
122,2012-03-22,9
1709,2012-03-23,4
4140,2012-03-24,1
3226,2012-03-25,2
3228,2012-03-27,2
4127,2012-03-28,1
4093,2012-03-29,1
2827,2012-03-30,3
387,2012-03-31,7
2824,2012-04-03,3
499,2012-04-04,6
3306,2012-04-05,2
3308,2012-04-06,2
2758,2012-04-07,3
4126,2012-04-08,1
3311,2012-04-09,2
2755,2012-04-10,3
1658,2012-04-11,4
4102,2012-04-12,1
1675,2012-04-13,4
1674,2012-04-14,4
3262,2012-04-15,2
2753,2012-04-16,3
2750,2012-04-17,3
385,2012-04-18,7
1659,2012-04-19,4
1665,2012-04-20,4
1664,2012-04-21,4
819,2012-04-22,5
2745,2012-04-23,3
3278,2012-04-24,2
2743,2012-04-25,3
796,2012-04-26,5
4101,2012-04-27,1
2742,2012-04-28,3
2741,2012-04-29,3
4100,2012-04-30,1
4099,2012-05-01,1
4098,2012-05-02,1
487,2012-05-03,6
1793,2012-05-04,4
4097,2012-05-05,1
799,2012-05-06,5
801,2012-05-07,5
4096,2012-05-08,1
3260,2012-05-10,2
4095,2012-05-11,1
2762,2012-05-12,3
3114,2012-05-13,2
2738,2012-05-14,3
1731,2012-05-15,4
1727,2012-05-16,4
2765,2012-05-17,3
3119,2012-05-18,2
1724,2012-05-19,4
2788,2012-05-20,3
2787,2012-05-21,3
2786,2012-05-23,3
1751,2012-05-24,4
804,2012-05-25,5
2783,2012-05-26,3
1745,2012-05-27,4
805,2012-05-28,5
4094,2012-05-29,1
1741,2012-05-30,4
4092,2012-05-31,1
808,2012-06-01,5
504,2012-06-02,6
3132,2012-06-03,2
3138,2012-06-04,2
4082,2012-06-05,1
2767,2012-06-06,3
1728,2012-06-07,4
2894,2012-06-08,3
334,2012-06-09,7
2888,2012-06-10,3
3141,2012-06-11,2
2862,2012-06-12,3
3180,2012-06-13,2
3185,2012-06-14,2
2849,2012-06-15,3
4091,2012-06-16,1
2846,2012-06-17,3
1764,2012-06-18,4
2884,2012-06-19,3
2870,2012-06-20,3
3196,2012-06-21,2
3197,2012-06-22,2
2872,2012-06-23,3
1651,2012-06-24,4
3148,2012-06-25,2
812,2012-06-26,5
3150,2012-06-27,2
1679,2012-06-28,4
3151,2012-06-29,2
1883,2012-06-30,4
813,2012-07-01,5
4090,2012-07-02,1
4089,2012-07-03,1
3165,2012-07-04,2
814,2012-07-05,5
3209,2012-07-06,2
3167,2012-07-07,2
1894,2012-07-08,4
3166,2012-07-09,2
4088,2012-07-10,1
2533,2012-07-11,3
3163,2012-07-12,2
4087,2012-07-13,1
3162,2012-07-15,2
3156,2012-07-16,2
505,2012-07-17,6
2540,2012-07-18,3
1855,2012-07-19,4
1851,2012-07-20,4
845,2012-07-21,5
2544,2012-07-22,3
2545,2012-07-23,3
4086,2012-07-24,1
507,2012-07-25,6
2515,2012-07-26,3
1857,2012-07-27,4
873,2012-07-28,5
508,2012-07-29,6
2519,2012-07-30,3
4085,2012-07-31,1
2524,2012-08-01,3
2525,2012-08-02,3
3191,2012-08-03,2
509,2012-08-05,6
2529,2012-08-06,3
3189,2012-08-07,2
2571,2012-08-09,3
1801,2012-08-10,4
2573,2012-08-11,3
2574,2012-08-12,3
2577,2012-08-14,3
2578,2012-08-15,3
3181,2012-08-16,2
1921,2012-08-17,4
2581,2012-08-18,3
878,2012-08-19,5
1891,2012-08-20,4
4084,2012-08-21,1
510,2012-08-22,6
3174,2012-08-23,2
2568,2012-08-24,3
880,2012-08-25,5
2549,2012-08-26,3
4083,2012-08-27,1
4103,2012-08-28,1
3105,2012-08-29,2
2551,2012-08-30,3
4104,2012-08-31,1
1691,2012-09-01,4
4105,2012-09-02,1
4106,2012-09-03,1
4125,2012-09-04,1
3100,2012-09-05,2
4124,2012-09-06,1
1710,2012-09-07,4
2557,2012-09-08,3
3098,2012-09-09,2
1701,2012-09-10,4
882,2012-09-11,5
4123,2012-09-12,1
3094,2012-09-13,2
3093,2012-09-14,2
3092,2012-09-15,2
511,2012-09-16,6
3090,2012-09-17,2
1639,2012-09-18,4
512,2012-09-19,6
4122,2012-09-20,1
885,2012-09-21,5
887,2012-09-22,5
513,2012-09-23,6
1773,2012-09-24,4
889,2012-09-25,5
890,2012-09-26,5
4121,2012-09-27,1
3084,2012-09-28,2
2548,2012-09-29,3
892,2012-09-30,5
2458,2012-10-01,3
1761,2012-10-02,4
893,2012-10-03,5
338,2012-10-04,7
2462,2012-10-05,3
895,2012-10-06,5
514,2012-10-07,6
3113,2012-10-08,2
2468,2012-10-09,3
3123,2012-10-10,2
886,2012-10-11,5
2452,2012-10-12,3
1782,2012-10-13,4
2437,2012-10-14,3
1738,2012-10-15,4
2439,2012-10-16,3
1721,2012-10-17,4
4120,2012-10-18,1
4119,2012-10-19,1
3199,2012-10-20,2
163,2012-10-21,8
3201,2012-10-22,2
2441,2012-10-23,3
4118,2012-10-24,1
4117,2012-10-25,1
2449,2012-10-26,3
502,2012-10-27,6
4116,2012-10-28,1
4115,2012-10-29,1
4114,2012-10-30,1
851,2012-10-31,5
2453,2012-11-02,3
1755,2012-11-03,4
3261,2012-11-04,2
1737,2012-11-05,4
4113,2012-11-06,1
3272,2012-11-08,2
853,2012-11-09,5
3270,2012-11-10,2
1720,2012-11-11,4
4112,2012-11-12,1
2494,2012-11-13,3
2497,2012-11-14,3
343,2012-11-15,7
855,2012-11-16,5
2501,2012-11-17,3
2502,2012-11-18,3
3288,2012-11-19,2
1729,2012-11-20,4
486,2012-11-21,6
3316,2012-11-22,2
3315,2012-11-23,2
857,2012-11-24,5
4111,2012-11-25,1
1735,2012-11-26,4
146,2012-11-27,9
2505,2012-11-28,3
2475,2012-11-29,3
848,2012-11-30,5
3307,2012-12-01,2
4110,2012-12-03,1
862,2012-12-04,5
3302,2012-12-05,2
4109,2012-12-06,1
2481,2012-12-07,3
1783,2012-12-08,4
455,2012-12-09,6
4108,2012-12-10,1
865,2012-12-11,5
2585,2012-12-12,3
456,2012-12-13,6
2684,2012-12-15,3
3225,2012-12-16,2
3224,2012-12-17,2
4107,2012-12-18,1
4362,2012-12-19,1
2687,2012-12-20,3
2688,2012-12-21,3
4175,2012-12-22,1
3217,2012-12-23,2
870,2012-12-24,5
4363,2012-12-25,1
4553,2012-12-26,1
2691,2012-12-27,3
2692,2012-12-28,3
2694,2012-12-29,3
3207,2012-12-31,2
2696,2013-01-01,3
3204,2013-01-02,2
4622,2013-01-03,1
1774,2013-01-04,4
2663,2013-01-05,3
771,2013-01-06,5
1718,2013-01-07,4
4621,2013-01-08,1
3229,2013-01-09,2
716,2013-01-10,5
1661,2013-01-11,4
1662,2013-01-12,4
705,2013-01-13,5
2664,2013-01-14,3
2665,2013-01-15,3
3231,2013-01-16,2
732,2013-01-17,5
3257,2013-01-18,2
460,2013-01-19,6
3254,2013-01-21,2
2670,2013-01-22,3
3251,2013-01-23,2
3250,2013-01-24,2
738,2013-01-25,5
3249,2013-01-26,2
729,2013-01-28,5
4620,2013-01-29,1
140,2013-01-30,9
3247,2013-01-31,2
3246,2013-02-01,2
724,2013-02-02,5
723,2013-02-03,5
1648,2013-02-04,4
2674,2013-02-05,3
708,2013-02-06,5
1650,2013-02-07,4
1652,2013-02-08,4
3236,2013-02-09,2
3112,2013-02-10,2
2701,2013-02-11,3
2919,2013-02-12,2
4619,2013-02-13,1
2917,2013-02-14,2
462,2013-02-15,6
2724,2013-02-16,3
2916,2013-02-17,2
4618,2013-02-18,1
1706,2013-02-19,4
2907,2013-02-20,2
2904,2013-02-21,2
728,2013-02-22,5
4617,2013-02-23,1
2911,2013-02-24,2
1714,2013-02-25,4
1715,2013-02-26,4
2913,2013-02-27,2
2936,2013-02-28,2
342,2013-03-01,7
733,2013-03-03,5
2730,2013-03-04,3
465,2013-03-05,6
2719,2013-03-06,3
736,2013-03-07,5
2703,2013-03-08,3
2705,2013-03-09,3
4616,2013-03-11,1
2709,2013-03-12,3
740,2013-03-13,5
467,2013-03-14,6
4615,2013-03-15,1
2711,2013-03-16,3
1798,2013-03-17,4
1831,2013-03-18,4
1928,2013-03-19,4
2966,2013-03-20,2
2964,2013-03-21,2
4614,2013-03-22,1
1876,2013-03-23,4
2959,2013-03-24,2
2957,2013-03-25,2
2715,2013-03-26,3
2716,2013-03-27,3
1896,2013-03-28,4
2662,2013-03-29,3
2661,2013-03-30,3
2915,2013-03-31,2
1901,2013-04-01,4
4612,2013-04-02,1
2929,2013-04-03,2
2608,2013-04-04,3
2920,2013-04-05,2
2612,2013-04-06,3
1885,2013-04-07,4
1884,2013-04-09,4
2616,2013-04-10,3
1880,2013-04-11,4
3051,2013-04-12,2
1877,2013-04-13,4
3049,2013-04-14,2
4602,2013-04-15,1
1926,2013-04-16,4
3045,2013-04-17,2
108,2013-04-18,9
704,2013-04-19,5
3041,2013-04-20,2
1919,2013-04-21,4
1918,2013-04-22,4
1917,2013-04-23,4
165,2013-04-24,8
1915,2013-04-25,4
470,2013-04-26,6
1913,2013-04-27,4
1911,2013-04-28,4
471,2013-04-29,6
1808,2013-04-30,4
1873,2013-05-01,4
3036,2013-05-02,2
472,2013-05-03,6
719,2013-05-04,5
1823,2013-05-05,4
3054,2013-05-06,2
1826,2013-05-07,4
2588,2013-05-08,3
3073,2013-05-09,2
2590,2013-05-10,3
2591,2013-05-11,3
3060,2013-05-12,2
1819,2013-05-13,4
369,2013-05-14,7
3056,2013-05-15,2
473,2013-05-16,6
1804,2013-05-17,4
2996,2013-05-18,2
474,2013-05-19,6
2595,2013-05-20,3
4611,2013-05-21,1
1810,2013-05-22,4
714,2013-05-23,5
2988,2013-05-24,2
2596,2013-05-25,3
475,2013-05-26,6
2983,2013-05-27,2
2980,2013-05-28,2
4610,2013-05-29,1
2991,2013-05-30,2
1858,2013-05-31,4
2599,2013-06-01,3
3024,2013-06-02,2
1862,2013-06-03,4
3020,2013-06-04,2
3013,2013-06-05,2
2605,2013-06-07,3
476,2013-06-08,6
2643,2013-06-09,3
735,2013-06-10,5
3016,2013-06-11,2
2648,2013-06-12,3
1869,2013-06-13,4
4609,2013-06-14,1
1871,2013-06-15,4
3003,2013-06-16,2
1854,2013-06-17,4
743,2013-06-18,5
2986,2013-06-19,2
2992,2013-06-20,2
2650,2013-06-21,3
3059,2013-06-22,2
2652,2013-06-23,3
756,2013-06-24,5
3075,2013-06-26,2
2654,2013-06-27,3
2656,2013-06-28,3
2657,2013-06-29,3
2658,2013-07-01,3
4608,2013-07-02,1
4607,2013-07-03,1
479,2013-07-04,6
1308,2013-07-05,4
2934,2013-07-06,2
480,2013-07-07,6
2946,2013-07-08,2
2632,2013-07-09,3
2633,2013-07-10,3
2952,2013-07-11,2
1310,2013-07-12,4
4606,2013-07-13,1
773,2013-07-14,5
1312,2013-07-15,4
1313,2013-07-16,4
4605,2013-07-17,1
4604,2013-07-18,1
2637,2013-07-19,3
2909,2013-07-20,2
1315,2013-07-21,4
482,2013-07-22,6
2639,2013-07-23,3
2640,2013-07-24,3
2736,2013-07-25,3
3134,2013-07-26,2
3725,2013-07-28,2
1317,2013-07-29,4
2638,2013-07-30,3
483,2013-07-31,6
2636,2013-08-01,3
1318,2013-08-02,4
516,2013-08-03,6
1320,2013-08-04,4
1321,2013-08-05,4
300,2013-08-06,7
1323,2013-08-07,4
4603,2013-08-08,1
1324,2013-08-09,4
1325,2013-08-10,4
3731,2013-08-11,2
1326,2013-08-12,4
781,2013-08-13,5
519,2013-08-14,6
3734,2013-08-15,2
3735,2013-08-16,2
3736,2013-08-18,2
3739,2013-08-20,2
4623,2013-08-21,1
4624,2013-08-22,1
3723,2013-08-23,2
2628,2013-08-24,3
3706,2013-08-25,2
2627,2013-08-26,3
1332,2013-08-27,4
2626,2013-08-28,3
783,2013-08-29,5
2641,2013-08-31,3
553,2013-09-01,6
2644,2013-09-02,3
3708,2013-09-03,2
554,2013-09-04,6
3710,2013-09-05,2
3711,2013-09-06,2
786,2013-09-07,5
4625,2013-09-08,1
4626,2013-09-09,1
3716,2013-09-11,2
788,2013-09-12,5
3719,2013-09-13,2
789,2013-09-14,5
3740,2013-09-15,2
2651,2013-09-16,3
4645,2013-09-17,1
3763,2013-09-18,2
3764,2013-09-19,2
4644,2013-09-20,1
4643,2013-09-21,1
3767,2013-09-22,2
1282,2013-09-23,4
3769,2013-09-24,2
2649,2013-09-25,3
3773,2013-09-26,2
1286,2013-09-27,4
555,2013-09-28,6
2646,2013-09-29,3
3776,2013-09-30,2
768,2013-10-01,5
2623,2013-10-02,3
3745,2013-10-03,2
138,2013-10-04,9
817,2013-10-05,5
84,2013-10-06,10
1290,2013-10-07,4
2541,2013-10-08,3
3149,2013-10-09,2
1291,2013-10-10,4
4642,2013-10-11,1
767,2013-10-12,5
506,2013-10-13,6
3145,2013-10-14,2
2512,2013-10-15,3
2514,2013-10-16,3
2602,2013-10-17,3
2517,2013-10-18,3
3750,2013-10-19,2
3751,2013-10-20,2
2601,2013-10-21,3
3752,2013-10-22,2
1295,2013-10-23,4
2600,2013-10-24,3
3756,2013-10-25,2
745,2013-10-26,5
1298,2013-10-27,4
115,2013-10-28,9
556,2013-10-29,6
3758,2013-10-30,2
4639,2013-10-31,1
4641,2013-11-01,1
4640,2013-11-02,1
558,2013-11-03,6
3655,2013-11-04,2
1303,2013-11-05,4
3652,2013-11-06,2
3318,2013-11-07,2
1333,2013-11-08,4
2594,2013-11-09,3
559,2013-11-10,6
2593,2013-11-11,3
1366,2013-11-12,4
1335,2013-11-13,4
4638,2013-11-14,1
3657,2013-11-15,2
1336,2013-11-16,4
3645,2013-11-17,2
3629,2013-11-18,2
2589,2013-11-19,3
3630,2013-11-20,2
1373,2013-11-21,4
3658,2013-11-22,2
751,2013-11-23,5
752,2013-11-24,5
2592,2013-11-25,3
2621,2013-11-26,3
561,2013-11-27,6
3644,2013-11-28,2
1224,2013-11-29,4
754,2013-11-30,5
1371,2013-12-01,4
3641,2013-12-02,2
1372,2013-12-03,4
2603,2013-12-04,3
3663,2013-12-05,2
2587,2013-12-06,3
4635,2013-12-07,1
2604,2013-12-08,3
2606,2013-12-09,3
1382,2013-12-10,4
744,2013-12-11,5
2619,2013-12-12,3
2615,2013-12-13,3
755,2013-12-15,5
4637,2013-12-16,1
1385,2013-12-17,4
1377,2013-12-18,4
4636,2013-12-19,1
3688,2013-12-20,2
3689,2013-12-21,2
3695,2013-12-24,2
2611,2013-12-25,3
2610,2013-12-26,3
4634,2013-12-27,1
1384,2013-12-28,4
1386,2013-12-29,4
1387,2013-12-30,4
3699,2013-12-31,2
2607,2014-01-01,3
3666,2014-01-02,2
3692,2014-01-03,2
4632,2014-01-04,1
562,2014-01-05,6
4633,2014-01-06,1
758,2014-01-07,5
3697,2014-01-08,2
4631,2014-01-09,1
2660,2014-01-10,3
759,2014-01-11,5
3667,2014-01-12,2
760,2014-01-13,5
3677,2014-01-15,2
2713,2014-01-16,3
1339,2014-01-18,4
3678,2014-01-19,2
1341,2014-01-20,4
2707,2014-01-21,3
1342,2014-01-22,4
4630,2014-01-23,1
2708,2014-01-24,3
1345,2014-01-25,4
2717,2014-01-26,3
4629,2014-01-27,1
2704,2014-01-28,3
2702,2014-01-29,3
764,2014-01-30,5
2734,2014-01-31,3
1350,2014-02-01,4
765,2014-02-02,5
4628,2014-02-03,1
563,2014-02-04,6
564,2014-02-05,6
565,2014-02-06,6
3878,2014-02-07,2
4627,2014-02-08,1
3869,2014-02-09,2
899,2014-02-10,5
1356,2014-02-11,4
951,2014-02-12,5
2725,2014-02-13,3
3883,2014-02-14,2
2723,2014-02-15,3
1031,2014-02-16,5
1357,2014-02-17,4
2721,2014-02-18,3
552,2014-02-19,6
3913,2014-02-21,2
1033,2014-02-22,5
2700,2014-02-23,3
2699,2014-02-24,3
3892,2014-02-25,2
2698,2014-02-26,3
2678,2014-02-27,3
3889,2014-02-28,2
4613,2014-03-01,1
2677,2014-03-02,3
1361,2014-03-03,4
1035,2014-03-04,5
1306,2014-03-05,4
4601,2014-03-06,1
4599,2014-03-07,1
2675,2014-03-08,3
1036,2014-03-09,5
3881,2014-03-10,2
4600,2014-03-11,1
569,2014-03-12,6
238,2014-03-13,7
570,2014-03-14,6
1040,2014-03-15,5
1207,2014-03-16,4
1030,2014-03-17,5
2669,2014-03-18,3
1043,2014-03-19,5
1211,2014-03-21,4
117,2014-03-22,9
2666,2014-03-23,3
1047,2014-03-24,5
167,2014-03-25,8
4574,2014-03-26,1
1049,2014-03-27,5
1221,2014-03-28,4
2680,2014-03-29,3
1220,2014-03-30,4
1205,2014-03-31,4
4573,2014-04-01,1
2682,2014-04-02,3
2697,2014-04-03,3
4572,2014-04-04,1
574,2014-04-05,6
575,2014-04-06,6
4571,2014-04-07,1
4570,2014-04-08,1
1016,2014-04-09,5
4569,2014-04-10,1
4568,2014-04-11,1
3806,2014-04-12,2
1005,2014-04-13,5
3790,2014-04-14,2
2686,2014-04-15,3
3810,2014-04-16,2
3812,2014-04-17,2
4566,2014-04-18,1
577,2014-04-19,6
1007,2014-04-20,5
2624,2014-04-21,3
1008,2014-04-23,5
1009,2014-04-24,5
2584,2014-04-25,3
3811,2014-04-26,2
2488,2014-04-27,3
4567,2014-04-28,1
1010,2014-04-29,5
2485,2014-04-30,3
2484,2014-05-01,3
1257,2014-05-02,4
1011,2014-05-03,5
2483,2014-05-04,3
1012,2014-05-06,5
3783,2014-05-07,2
578,2014-05-08,6
579,2014-05-09,6
3791,2014-05-10,2
4554,2014-05-12,1
235,2014-05-13,7
1252,2014-05-14,4
1017,2014-05-15,5
2474,2014-05-16,3
4564,2014-05-17,1
2473,2014-05-18,3
1018,2014-05-20,5
1267,2014-05-21,4
2490,2014-05-22,3
4562,2014-05-23,1
2492,2014-05-24,3
2507,2014-05-25,3
2506,2014-05-26,3
3796,2014-05-27,2
237,2014-05-28,7
1271,2014-05-29,4
1272,2014-05-30,4
2503,2014-05-31,3
3819,2014-06-02,2
1264,2014-06-03,4
2500,2014-06-04,3
3849,2014-06-05,2
1238,2014-06-06,4
1021,2014-06-07,5
4563,2014-06-08,1
2498,2014-06-09,3
4556,2014-06-10,1
2496,2014-06-11,3
3852,2014-06-12,2
4561,2014-06-13,1
1231,2014-06-14,4
551,2014-06-15,6
1232,2014-06-16,4
4560,2014-06-17,1
2493,2014-06-18,3
550,2014-06-19,6
4559,2014-06-20,1
1026,2014-06-21,5
2471,2014-06-22,3
1236,2014-06-23,4
4575,2014-06-24,1
4558,2014-06-25,1
191,2014-06-26,8
4557,2014-06-27,1
1239,2014-06-28,4
1055,2014-06-29,5
3839,2014-06-30,2
1084,2014-07-01,5
3824,2014-07-02,2
1242,2014-07-03,4
4576,2014-07-04,1
1085,2014-07-05,5
2447,2014-07-06,3
4555,2014-07-07,1
522,2014-07-08,6
2445,2014-07-09,3
1087,2014-07-10,5
2444,2014-07-11,3
2443,2014-07-12,3
3829,2014-07-13,2
3830,2014-07-14,2
4565,2014-07-15,1
2440,2014-07-16,3
3832,2014-07-17,2
2433,2014-07-18,3
2438,2014-07-19,3
229,2014-07-20,7
2436,2014-07-21,3
2451,2014-07-22,3
2435,2014-07-23,3
2454,2014-07-24,3
3837,2014-07-25,2
4598,2014-07-27,1
525,2014-07-28,6
2469,2014-07-29,3
3624,2014-07-30,2
2467,2014-07-31,3
305,2014-08-01,7
2466,2014-08-02,3
1423,2014-08-03,4
2465,2014-08-04,3
526,2014-08-05,6
3420,2014-08-06,2
2464,2014-08-07,3
1551,2014-08-08,4
4589,2014-08-09,1
2463,2014-08-10,3
527,2014-08-11,6
3421,2014-08-12,2
3422,2014-08-13,2
4597,2014-08-14,1
529,2014-08-15,6
4596,2014-08-16,1
1559,2014-08-17,4
3425,2014-08-18,2
3427,2014-08-20,2
3428,2014-08-21,2
193,2014-08-22,8
311,2014-08-24,7
195,2014-08-25,8
2456,2014-08-26,3
1562,2014-08-27,4
2455,2014-08-28,3
1082,2014-08-29,5
194,2014-08-30,8
3625,2014-08-31,2
530,2014-09-01,6
531,2014-09-02,6
1568,2014-09-03,4
4594,2014-09-04,1
3412,2014-09-05,2
2555,2014-09-06,3
2509,2014-09-07,3
3433,2014-09-08,2
3435,2014-09-09,2
2564,2014-09-10,3
1570,2014-09-11,4
4595,2014-09-12,1
3457,2014-09-13,2
3416,2014-09-15,2
2562,2014-09-16,3
2560,2014-09-17,3
1526,2014-09-18,4
3461,2014-09-19,2
1573,2014-09-20,4
3463,2014-09-21,2
3400,2014-09-22,2
3402,2014-09-23,2
316,2014-09-24,7
3467,2014-09-25,2
2558,2014-09-26,3
3404,2014-09-27,2
4593,2014-09-28,1
534,2014-09-29,6
107,2014-09-30,9
4591,2014-10-01,1
3434,2014-10-02,2
3436,2014-10-03,2
1523,2014-10-04,4
1063,2014-10-05,5
1525,2014-10-06,4
4588,2014-10-07,1
2566,2014-10-09,3
1528,2014-10-10,4
1529,2014-10-11,4
2583,2014-10-12,3
1064,2014-10-13,5
3441,2014-10-14,2
3443,2014-10-15,2
3470,2014-10-16,2
4592,2014-10-17,1
2579,2014-10-18,3
4578,2014-10-19,1
4587,2014-10-20,1
1066,2014-10-21,5
2523,2014-10-22,3
2576,2014-10-23,3
4590,2014-10-24,1
1538,2014-10-25,4
319,2014-10-26,7
2570,2014-10-27,3
1540,2014-10-28,4
2569,2014-10-30,3
2567,2014-10-31,3
298,2014-11-01,7
2547,2014-11-02,3
2546,2014-11-03,3
1574,2014-11-04,4
3342,2014-11-05,2
2526,2014-11-07,3
3445,2014-11-08,2
3447,2014-11-09,2
1071,2014-11-10,5
2521,2014-11-11,3
3349,2014-11-12,2
1072,2014-11-13,5
4585,2014-11-14,1
296,2014-11-15,7
3450,2014-11-16,2
2520,2014-11-17,3
4586,2014-11-18,1
2518,2014-11-19,3
3394,2014-11-20,2
1075,2014-11-21,5
4584,2014-11-22,1
2513,2014-11-23,3
1615,2014-11-24,4
3343,2014-11-25,2
3347,2014-11-26,2
2528,2014-11-27,3
1076,2014-11-28,5
2543,2014-11-29,3
2537,2014-11-30,3
1078,2014-12-02,5
3354,2014-12-03,2
4583,2014-12-05,1
2535,2014-12-06,3
3355,2014-12-07,2
3340,2014-12-08,2
3339,2014-12-09,2
3337,2014-12-10,2
1001,2014-12-11,5
3326,2014-12-12,2
4582,2014-12-13,1
1625,2014-12-14,4
537,2014-12-15,6
2532,2014-12-16,3
275,2014-12-17,7
931,2014-12-19,5
3320,2014-12-20,2
932,2014-12-21,5
3330,2014-12-22,2
2735,2014-12-23,3
1630,2014-12-24,4
4581,2014-12-25,1
2893,2014-12-26,3
935,2014-12-27,5
540,2014-12-28,6
1634,2014-12-29,4
278,2014-12-30,7
926,2014-12-31,5
937,2015-01-01,5
939,2015-01-02,5
1606,2015-01-03,4
2861,2015-01-04,3
2858,2015-01-05,3
2853,2015-01-06,3
542,2015-01-07,6
543,2015-01-08,6
2850,2015-01-09,3
943,2015-01-10,5
4580,2015-01-11,1
1580,2015-01-12,4
1581,2015-01-13,4
2882,2015-01-14,3
1582,2015-01-15,4
2880,2015-01-16,3
3384,2015-01-17,2
945,2015-01-18,5
2877,2015-01-20,3
946,2015-01-21,5
4579,2015-01-22,1
3386,2015-01-23,2
3387,2015-01-24,2
1586,2015-01-25,4
286,2015-01-26,7
544,2015-01-27,6
545,2015-01-28,6
2879,2015-01-29,3
938,2015-01-30,5
924,2015-01-31,5
2867,2015-02-01,3
1591,2015-02-02,4
3393,2015-02-03,2
3361,2015-02-04,2
2864,2015-02-05,3
546,2015-02-06,6
1593,2015-02-07,4
923,2015-02-08,5
4647,2015-02-09,1
3360,2015-02-10,2
3372,2015-02-11,2
1596,2015-02-12,4
3362,2015-02-13,2
901,2015-02-14,5
902,2015-02-15,5
903,2015-02-16,5
4646,2015-02-17,1
4695,2015-02-18,1
1600,2015-02-19,4
2843,2015-02-20,3
3574,2015-02-21,2
3471,2015-02-22,2
4648,2015-02-23,1
1603,2015-02-24,4
2769,2015-02-25,3
907,2015-02-26,5
3483,2015-02-27,2
908,2015-02-28,5
909,2015-03-01,5
1513,2015-03-02,4
2776,2015-03-03,3
1425,2015-03-04,4
3577,2015-03-05,2
2777,2015-03-06,3
548,2015-03-07,6
1426,2015-03-08,4
2778,2015-03-09,3
4716,2015-03-10,1
518,2015-03-11,6
1429,2015-03-12,4
2782,2015-03-13,3
2784,2015-03-14,3
453,2015-03-16,6
915,2015-03-18,5
1433,2015-03-19,4
451,2015-03-20,6
3584,2015-03-21,2
294,2015-03-22,7
4715,2015-03-23,1
920,2015-03-24,5
1437,2015-03-25,4
204,2015-03-26,8
3551,2015-03-27,2
922,2015-03-28,5
3552,2015-03-29,2
949,2015-03-30,5
2739,2015-03-31,3
3555,2015-04-01,2
3561,2015-04-02,2
205,2015-04-03,8
3562,2015-04-04,2
2744,2015-04-05,3
2746,2015-04-06,3
390,2015-04-07,6
2752,2015-04-08,3
3586,2015-04-09,2
3612,2015-04-10,2
2756,2015-04-11,3
2757,2015-04-12,3
2789,2015-04-13,3
3617,2015-04-14,2
3614,2015-04-15,2
2759,2015-04-16,3
1446,2015-04-17,4
2760,2015-04-18,3
977,2015-04-19,5
398,2015-04-20,6
4714,2015-04-21,1
3606,2015-04-22,2
4713,2015-04-23,1
2818,2015-04-24,3
3591,2015-04-25,2
3592,2015-04-26,2
3619,2015-04-27,2
4710,2015-04-28,1
2822,2015-04-29,3
3595,2015-04-30,2
4708,2015-05-01,1
3599,2015-05-02,2
406,2015-05-03,6
1451,2015-05-04,4
4712,2015-05-05,1
3608,2015-05-06,2
1424,2015-05-07,4
1422,2015-05-08,4
4696,2015-05-09,1
2828,2015-05-10,3
1421,2015-05-11,4
1394,2015-05-12,4
4711,2015-05-13,1
2833,2015-05-14,3
3605,2015-05-15,2
2834,2015-05-16,3
1397,2015-05-17,4
405,2015-05-18,6
4709,2015-05-19,1
409,2015-05-20,6
4705,2015-05-21,1
3509,2015-05-22,2
988,2015-05-23,5
2840,2015-05-24,3
1496,2015-05-25,4
1405,2015-05-26,4
2737,2015-05-27,3
1406,2015-05-28,4
989,2015-05-29,5
3479,2015-05-30,2
3481,2015-06-01,2
434,2015-06-02,6
3601,2015-06-03,2
2816,2015-06-04,3
2793,2015-06-05,3
3602,2015-06-06,2
993,2015-06-07,5
4700,2015-06-09,1
4706,2015-06-10,1
3487,2015-06-11,2
1412,2015-06-13,4
303,2015-06-14,7
2761,2015-06-15,3
4698,2015-06-16,1
4697,2015-06-17,1
1414,2015-06-18,4
3604,2015-06-19,2
2800,2015-06-20,3
1416,2015-06-21,4
284,2015-06-22,7
2751,2015-06-23,3
2802,2015-06-24,3
438,2015-06-25,6
207,2015-06-26,8
240,2015-06-27,7
2811,2015-06-28,3
1452,2015-06-29,4
1453,2015-06-30,4
3496,2015-07-02,2
2812,2015-07-03,3
3497,2015-07-04,2
999,2015-07-05,5
3498,2015-07-06,2
990,2015-07-07,5
208,2015-07-08,8
3500,2015-07-09,2
2815,2015-07-10,3
4719,2015-07-11,1
3510,2015-07-12,2
2814,2015-07-13,3
1490,2015-07-14,4
1491,2015-07-15,4
3511,2015-07-16,2
443,2015-07-17,6
3502,2015-07-18,2
2810,2015-07-19,3
2808,2015-07-20,3
3503,2015-07-21,2
1494,2015-07-22,4
444,2015-07-23,6
2803,2015-07-24,3
3506,2015-07-25,2
3494,2015-07-27,2
2795,2015-07-28,3
1498,2015-07-29,4
3492,2015-07-30,2
1486,2015-07-31,4
3491,2015-08-01,2
4704,2015-08-02,1
